index_name,company_name_original,company_name_normalized,symbol,isin,event_type,announced_date,effective_date,source_document,source_reference,mapping_method,mapping_confidence,extraction_confidence,review_status,notes
NIFTY 500,Allied Blenders and Distillers Ltd.,ALLIED BLENDERS AND DISTILLERS,ABDL,INE552Z01027,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Aditya Birla Fashion and Retail Ltd.,ADITYA BIRLA FASHION AND RETAIL,ABFRL,INE647O01011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Aditya Birla Lifestyle Brands Ltd.,ADITYA BIRLA LIFESTYLE BRANDS,ABLBL,INE14LE01019,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Aditya Birla Real Estate Ltd.,ADITYA BIRLA REAL ESTATE,ABREL,INE055A01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Aditya Birla Sun Life AMC Ltd.,ADITYA BIRLA SUN LIFE AMC,ABSLAMC,INE404A01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,ACC Ltd.,ACC,ACC,INE012A01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Action Construction Equipment Ltd.,ACTION CONSTRUCTION EQUIPMENT,ACE,INE731H01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,ACME Solar Holdings Ltd.,ACME SOLAR HOLDINGS,ACMESOLAR,INE622W01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Acutaas Chemicals Ltd.,ACUTAAS CHEMICALS,ACUTAAS,INE00FF01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Adani Energy Solutions Ltd.,ADANI ENERGY SOLUTIONS,ADANIENSOL,INE931S01010,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Adani Enterprises Ltd.,ADANI ENTERPRISES,ADANIENT,INE423A01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Adani Green Energy Ltd.,ADANI GREEN ENERGY,ADANIGREEN,INE364U01010,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Adani Ports and Special Economic Zone Ltd.,ADANI PORTS AND SPECIAL ECONOMIC ZONE,ADANIPORTS,INE742F01042,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Adani Power Ltd.,ADANI POWER,ADANIPOWER,INE814H01029,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Aegis Logistics Ltd.,AEGIS LOGISTICS,AEGISLOG,INE208C01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Aegis Vopak Terminals Ltd.,AEGIS VOPAK TERMINALS,AEGISVOPAK,INE0INX01018,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Afcons Infrastructure Ltd.,AFCONS INFRASTRUCTURE,AFCONS,INE101I01011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Affle 3i Ltd.,AFFLE 3I,AFFLE,INE00WC01027,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,AIA Engineering Ltd.,AIA ENGINEERING,AIAENG,INE212H01026,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Authum Investment & Infrastructure Ltd.,AUTHUM INVESTMENT AND INFRASTRUCTURE,AIIL,INE206F01022,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Ajanta Pharmaceuticals Ltd.,AJANTA PHARMACEUTICALS,AJANTPHARM,INE031B01049,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Alkem Laboratories Ltd.,ALKEM LABORATORIES,ALKEM,INE540L01014,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Amber Enterprises India Ltd.,AMBER ENTERPRISES INDIA,AMBER,INE371P01015,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Ambuja Cements Ltd.,AMBUJA CEMENTS,AMBUJACEM,INE079A01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Anand Rathi Wealth Ltd.,ANAND RATHI WEALTH,ANANDRATHI,INE463V01026,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Anant Raj Ltd.,ANANT RAJ,ANANTRAJ,INE242C01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Angel One Ltd.,ANGEL ONE,ANGELONE,INE732I01021,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Anthem Biosciences Ltd.,ANTHEM BIOSCIENCES,ANTHEM,INE0CZ201020,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Anupam Rasayan India Ltd.,ANUPAM RASAYAN INDIA,ANURAS,INE930P01018,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Apar Industries Ltd.,APAR INDUSTRIES,APARINDS,INE372A01015,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,APL Apollo Tubes Ltd.,APL APOLLO TUBES,APLAPOLLO,INE702C01027,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Apollo Hospitals Enterprise Ltd.,APOLLO HOSPITALS ENTERPRISE,APOLLOHOSP,INE437A01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Apollo Tyres Ltd.,APOLLO TYRES,APOLLOTYRE,INE438A01022,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Aptus Value Housing Finance India Ltd.,APTUS VALUE HOUSING FINANCE INDIA,APTUS,INE852O01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Amara Raja Energy & Mobility Ltd.,AMARA RAJA ENERGY AND MOBILITY,ARE&M,INE885A01032,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Asahi India Glass Ltd.,ASAHI INDIA GLASS,ASAHIINDIA,INE439A01020,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Ashok Leyland Ltd.,ASHOK LEYLAND,ASHOKLEY,INE208A01029,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Asian Paints Ltd.,ASIAN PAINTS,ASIANPAINT,INE021A01026,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Aster DM Quality Care Ltd.,ASTER DM QUALITY CARE,ASTERDM,INE914M01019,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Astral Ltd.,ASTRAL,ASTRAL,INE006I01046,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Adani Total Gas Ltd.,ADANI TOTAL GAS,ATGL,INE399L01023,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Ather Energy Ltd.,ATHER ENERGY,ATHERENERG,INE0LEZ01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Atul Ltd.,ATUL,ATUL,INE100A01010,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,AU Small Finance Bank Ltd.,AU SMALL FINANCE BANK,AUBANK,INE949L01017,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Aurobindo Pharma Ltd.,AUROBINDO PHARMA,AUROPHARMA,INE406A01037,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,AWL Agri Business Ltd.,AWL AGRI BUSINESS,AWL,INE699H01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Axis Bank Ltd.,AXIS BANK,AXISBANK,INE238A01034,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bajaj Auto Ltd.,BAJAJ AUTO,BAJAJ-AUTO,INE917I01010,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bajaj Finserv Ltd.,BAJAJ FINSERV,BAJAJFINSV,INE918I01026,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bajaj Housing Finance Ltd.,BAJAJ HOUSING FINANCE,BAJAJHFL,INE377Y01014,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bajaj Holdings & Investment Ltd.,BAJAJ HOLDINGS AND INVESTMENT,BAJAJHLDNG,INE118A01012,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bajaj Finance Ltd.,BAJAJ FINANCE,BAJFINANCE,INE296A01032,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Balkrishna Industries Ltd.,BALKRISHNA INDUSTRIES,BALKRISIND,INE787D01026,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Balrampur Chini Mills Ltd.,BALRAMPUR CHINI MILLS,BALRAMCHIN,INE119A01028,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bandhan Bank Ltd.,BANDHAN BANK,BANDHANBNK,INE545U01014,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bank of Baroda,BANK OF BARODA,BANKBARODA,INE028A01039,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bank of India,BANK OF INDIA,BANKINDIA,INE084A01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bata India Ltd.,BATA INDIA,BATAINDIA,INE176A01028,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bayer Cropscience Ltd.,BAYER CROPSCIENCE,BAYERCROP,INE462A01022,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bombay Burmah Trading Corporation Ltd.,BOMBAY BURMAH TRADING CORPORATION,BBTC,INE050A01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bharat Dynamics Ltd.,BHARAT DYNAMICS,BDL,INE171Z01026,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Bharat Electronics Ltd.,BHARAT ELECTRONICS,BEL,INE263A01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Belrise Industries Ltd.,BELRISE INDUSTRIES,BELRISE,INE894V01022,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,BEML Ltd.,BEML,BEML,INE258A01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
